"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Cl_Diss_Water","DMS_Tot_Water","EC_Phys_Water","F_Diss_Water","K_Diss_Water","KJEL_N_Tot_Water","Mg_Diss_Water","Na_Diss_Water","NH4_N_Diss_Water","NO3_NO2_N_Diss_Water","P_Tot_Water","pH_Diss_Water","PO4_P_Diss_Water","Si_Diss_Water","SO4_Diss_Water","TAL_Diss_Water","Station","Qat"
102619,1987-10-13 17:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-10-22 11:45:00,0,"DWS-RQIS","HGCL2",4.8,5.7,42,5.8,0.05,0.49,0.38,1.7,3.3,0.09,0.16,0.017,6.7,0.006,6.36,2,17.8,"U1H005Q01","U10F"
102619,1987-10-28 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-11-05 09:45:00,0,"DWS-RQIS","HGCL2",4.3,6.2,55,7.4,0.17,1.24,0.464,2.2,3.2,0.1,0.18,0.07,6.7,0.048,5.98,8.5,22.8,"U1H005Q01","U10F"
102619,1987-11-19 10:00:00,0,"DWS-RQIS","HGCL2",5,4.1,38,6.4,0.05,0.53,0.142,2,3.3,0.02,0.2,0.017,6.68,0.006,7.04,2,17.9,"U1H005Q01","U10F"
102619,1987-12-03 15:03:00,0,"DWS-RQIS","HGCL2",4.6,5.8,34,5.8,0.12,1.11,1.067,2,2.9,0.06,0.26,0.13,6.5,0.05,5.66,2,12.9,"U1H005Q01","U10F"
102619,1987-12-09 17:05:00,0,"DWS-RQIS","HGCL2",5.2,4.5,43,6.4,0.05,0.69,#n/a,2.4,3.8,0.05,0.18,#n/a,6.63,0.008,7.01,2,18.9,"U1H005Q01","U10F"
102619,1987-12-17 10:20:00,0,"DWS-RQIS","HGCL2",2.5,7.8,21,4,0.05,1.32,9.28,1.1,2.3,0.02,0.02,0.85,5.04,0.086,3.68,2,2,"U1H005Q01","U10F"
102619,1987-12-23 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-12-30 13:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,33.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1988-01-14 11:44:00,0,"DWS-RQIS","HGCL2",6,3.7,53,7.9,0.14,1.08,0.209,2.7,3,0.07,0.09,0.035,6.57,0.01,7.07,4.3,26.2,"U1H005Q01","U10F"
102619,1988-01-27 10:55:00,0,"DWS-RQIS","HGCL2",5.1,4.1,38,7,0.05,0.64,#n/a,2.3,3.1,0.07,0.08,#n/a,7.55,0.003,6.65,2,15.3,"U1H005Q01","U10F"
102619,1988-01-28 09:30:00,0,"DWS-RQIS","HGCL2",4.5,4.3,40,7,0.05,0.51,0.119,2.4,3.3,0.02,0.08,0.014,6.35,0.013,6.38,2,18.6,"U1H005Q01","U10F"
102619,1988-02-11 09:52:00,0,"DWS-RQIS","HGCL2",3.3,3.4,25,4.7,0.1,0.53,0.253,1.4,1,0.02,0.07,0.058,6.4,0.011,4.89,2,11.6,"U1H005Q01","U10F"
102619,1988-02-25 15:10:00,0,"DWS-RQIS","HGCL2",2.5,1.5,21,3.4,0.1,0.53,1.774,1.1,1,0.05,0.12,0.521,6,0.013,4.76,2,10.6,"U1H005Q01","U10F"
102619,1988-03-10 15:00:00,0,"DWS-RQIS","HGCL2",4.3,6,41,5.7,0.05,0.57,0.74,1.8,2.3,0.06,0.15,0.072,5.99,0.006,5.55,2,17.8,"U1H005Q01","U10F"
102619,1988-03-24 14:15:00,0,"DWS-RQIS","HGCL2",5.6,5,52,7.8,0.11,0.64,0.529,2.5,3.6,0.02,0.28,0.046,6.56,0.003,7.45,2,26.4,"U1H005Q01","U10F"
102619,1988-03-31 06:55:00,0,"DWS-RQIS","HGCL2",6,3.6,46,8.4,0.05,0.49,#n/a,2.8,3.3,0.1,0.25,#n/a,6.91,0.01,7.43,2,23.1,"U1H005Q01","U10F"
102619,1988-04-21 10:22:00,0,"DWS-RQIS","HGCL2",6.2,3.8,48,8,0.1,0.3,0.124,2.8,2.1,0.04,0.23,0.016,6.72,0.003,7.44,2,24.6,"U1H005Q01","U10F"
102619,1988-05-05 10:41:00,0,"DWS-RQIS","HGCL2",6.8,3.5,51,8.7,0.05,0.41,0.188,3.2,3.5,0.04,0.22,0.007,6.21,0.003,7.65,2,25.9,"U1H005Q01","U10F"
102619,1988-05-19 09:46:00,0,"DWS-RQIS","HGCL2",7,3.4,65,8.4,0.15,0.64,0.21,3.3,4.9,0.06,0.22,0.016,6.9,0.003,8.11,2,36.2,"U1H005Q01","U10F"
102619,1988-06-01 12:55:00,0,"DWS-RQIS","HGCL2",6.3,1.5,58,8.7,0.17,0.7,#n/a,3,3.8,0.04,0.24,#n/a,7,0.014,7.53,2,31,"U1H005Q01","U10F"
102619,1988-07-27 13:50:00,0,"DWS-RQIS","HGCL2",5.1,3.1,43,6.6,0.05,0.54,#n/a,2.4,3.9,0.02,0.17,#n/a,6.8,0.014,6.26,2,21,"U1H005Q01","U10F"
102619,1988-08-31 13:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1988-09-28 13:15:00,0,"DWS-RQIS","HGCL2",6.4,1.5,57,8.6,0.11,0.47,#n/a,3.1,3.6,0.05,0.08,#n/a,6.57,0.003,7.88,2,32,"U1H005Q01","U10F"
102619,1988-11-02 12:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1988-11-30 14:10:00,0,"DWS-RQIS","HGCL2",3.2,5.3,29,4.8,0.05,0.75,#n/a,1.2,3.2,0.06,0.11,#n/a,6.4,0.018,6.03,2,10.2,"U1H005Q01","U10F"
102619,1989-02-01 15:05:00,0,"DWS-RQIS","HGCL2",4.3,5.2,48,7.2,0.05,0.59,#n/a,2.1,2.8,0.07,0.14,#n/a,6.42,0.007,6.76,2,23.5,"U1H005Q01","U10F"
102619,1989-03-01 06:45:00,0,"DWS-RQIS","HGCL2",4.3,1.5,43,5.1,0.2,0.64,#n/a,1.7,2.8,0.02,0.06,#n/a,7.08,0.012,6.69,2,22.6,"U1H005Q01","U10F"
102619,1989-03-29 14:40:00,0,"DWS-RQIS","HGCL2",5.3,1.5,53,6.9,0.05,0.52,#n/a,2,4.2,0.04,0.02,#n/a,7.77,0.007,6.35,2,30.4,"U1H005Q01","U10F"
102619,1989-05-03 14:30:00,0,"DWS-RQIS","HGCL2",5,3.5,37,5.6,0.05,0.34,#n/a,2.2,3.1,0.06,0.02,#n/a,7.26,0.011,6.5,2,18.4,"U1H005Q01","U10F"
102619,1989-07-05 16:35:00,0,"DWS-RQIS","HGCL2",6.4,5.3,66,8.5,0.05,0.4,#n/a,3.3,3.4,0.04,0.05,#n/a,8.22,0.014,7.1,2,36,"U1H005Q01","U10F"
102619,1989-08-02 14:50:00,0,"DWS-RQIS","HGCL2",7.4,3.1,70,8.9,0.05,0.55,#n/a,3.4,5,0.06,0.12,#n/a,7.73,0.016,6.88,2,38.1,"U1H005Q01","U10F"
102619,1989-09-06 14:50:00,0,"DWS-RQIS","HGCL2",8.2,5.5,81,9.6,0.05,0.52,#n/a,3.9,4.2,0.04,0.1,#n/a,7.42,0.016,8.08,4.3,43.8,"U1H005Q01","U10F"
102619,1989-10-04 16:25:00,0,"DWS-RQIS","HGCL2",8.9,7.1,84,10.2,0.05,0.7,#n/a,4,5.3,0.05,0.11,#n/a,7.42,0.014,7.53,5.8,42.4,"U1H005Q01","U10F"
102619,1989-11-22 15:20:00,0,"DWS-RQIS","HGCL2",5.5,4.7,52,7.5,0.1,0.56,#n/a,2.3,3.4,0.052,0.048,#n/a,7.49,0.008,5.94,2,25.4,"U1H005Q01","U10F"
102619,1989-12-20 16:20:00,0,"DWS-RQIS","HGCL2",5,6.5,50,7,0.05,0.62,#n/a,2.1,3.4,0.05,0.12,#n/a,8.03,0.014,6.67,2,23.3,"U1H005Q01","U10F"
102619,1990-01-17 16:35:00,0,"DWS-RQIS","HGCL2",5.6,1.5,59,7.7,0.05,0.42,#n/a,2.4,4.4,0.07,0.08,#n/a,7.38,0.09,6.91,2,33.4,"U1H005Q01","U10F"
102619,1990-02-14 15:00:00,0,"DWS-RQIS","HGCL2",6,1.5,52,6.7,0.05,0.41,#n/a,2.3,3,0.04,0.04,#n/a,7.11,0.007,6.58,2,31.9,"U1H005Q01","U10F"
102619,1990-04-11 15:45:00,0,"DWS-RQIS","HGCL2",5.4,7.4,56,9,0.05,1.34,#n/a,2.1,5.8,0.071,0.12,#n/a,8.15,0.037,6.96,2,24.7,"U1H005Q01","U10F"
102619,1990-05-10 07:15:00,0,"DWS-RQIS","HGCL2",6.7,6.6,68,8.1,0.14,0.38,#n/a,3,3.5,0.046,0.084,#n/a,7.31,0.008,7.1,2,35.7,"U1H005Q01","U10F"
102619,1990-06-07 06:45:00,0,"DWS-RQIS","HGCL2",7.2,5.4,65,7.5,0.05,0.38,#n/a,3,3.6,0.02,0.124,#n/a,7.64,0.009,6.94,2,34.8,"U1H005Q01","U10F"
102619,1990-07-04 16:30:00,0,"DWS-RQIS","HGCL2",7.3,4.6,69,11.6,0.15,0.55,#n/a,3.3,4.4,0.02,0.132,#n/a,7.58,0.003,6.96,4.2,35.6,"U1H005Q01","U10F"
102619,1990-08-01 15:35:00,0,"DWS-RQIS","HGCL2",6.8,3,78,8.9,0.16,0.6,#n/a,3.9,4.4,0.054,0.121,#n/a,7.27,0.006,6.92,6.4,42.5,"U1H005Q01","U10F"
102619,1990-08-29 15:45:00,0,"DWS-RQIS","HGCL2",7.5,8.2,76,9.3,0.25,0.66,#n/a,4.2,3.6,0.051,0.084,#n/a,7.43,0.013,6.33,2,38.8,"U1H005Q01","U10F"
102619,1990-09-26 17:35:00,0,"DWS-RQIS","HGCL2",8.1,1.5,69,8.4,0.11,0.51,#n/a,3.8,3.7,0.02,0.02,#n/a,7.2,0.005,6.47,2,38.4,"U1H005Q01","U10F"
102619,1990-10-31 13:25:00,0,"DWS-RQIS","HGCL2",3.2,6.7,40,4.8,0.17,0.73,#n/a,1.7,2.2,0.02,0.02,#n/a,7.05,0.025,4.75,5,16.1,"U1H005Q01","U10F"
102619,1990-11-21 16:50:00,0,"DWS-RQIS","HGCL2",5.6,3.2,60,7.8,0.12,0.41,#n/a,2.4,2.8,0.02,0.02,#n/a,7.87,0.034,6.02,2,34.3,"U1H005Q01","U10F"
102619,1990-12-19 14:30:00,0,"DWS-RQIS","HGCL2",5.5,3.8,55,6.5,0.15,0.46,#n/a,2.1,1,0.05,0.08,#n/a,7.29,0.158,6.22,6.5,27.5,"U1H005Q01","U10F"
102619,1991-01-16 18:30:00,0,"DWS-RQIS","HGCL2",5.2,4.6,52,6.9,0.12,1.18,#n/a,2.5,1,0.196,0.02,#n/a,6.84,0.009,5.71,4.5,25.8,"U1H005Q01","U10F"
102619,1991-03-06 15:15:00,0,"DWS-RQIS","HGCL2",5.9,1.5,50,7.5,0.11,0.31,#n/a,2.5,1,0.042,0.109,#n/a,7.63,0.011,7.41,8.3,25.1,"U1H005Q01","U10F"
102619,1991-04-03 15:20:00,0,"DWS-RQIS","HGCL2",5.7,1.5,52,6.7,0.05,0.48,#n/a,2.6,3,0.02,0.08,#n/a,7.98,0.014,6.83,2,27.7,"U1H005Q01","U10F"
102619,1991-05-01 15:25:00,0,"DWS-RQIS","HGCL2",6.6,1.5,52,9,0.11,0.38,#n/a,2.8,1,0.042,0.18,#n/a,7.79,0.017,7.22,4,28.2,"U1H005Q01","U10F"
102619,1991-05-29 15:15:00,0,"DWS-RQIS","HGCL2",7,4.3,65,8.2,0.05,0.38,#n/a,3.5,3.1,0.056,0.121,#n/a,7.44,0.006,7.71,4.6,34.4,"U1H005Q01","U10F"
102619,1991-06-26 14:00:00,0,"DWS-RQIS","HGCL2",7.3,5.6,65,8.3,0.12,0.37,#n/a,3.4,3.3,0.02,0.124,#n/a,7.36,0.009,7.43,4.5,32.9,"U1H005Q01","U10F"
102619,1991-07-24 12:40:00,0,"DWS-RQIS","HGCL2",7.5,5.6,71,8.7,0.16,0.45,#n/a,3.9,2.6,0.02,0.134,#n/a,7.2,0.02,7.14,5.1,36.8,"U1H005Q01","U10F"
102619,1991-08-21 14:30:00,0,"DWS-RQIS","HGCL2",9,4.7,75,9.4,0.15,0.15,#n/a,4.3,3.6,0.02,0.04,#n/a,7.77,0.021,6.97,2,41.5,"U1H005Q01","U10F"
102619,1991-09-18 14:35:00,0,"DWS-RQIS","HGCL2",8.7,1.5,68,11.5,0.14,0.72,#n/a,4,3.6,0.043,0.119,#n/a,7.81,0.012,6.92,2,38.1,"U1H005Q01","U10F"
102619,1991-11-13 14:50:00,0,"DWS-RQIS","HGCL2",2.4,4.6,34,4.7,0.14,1.12,#n/a,1.6,1,0.14,0.291,#n/a,7.39,0.049,3.71,9.5,9.4,"U1H005Q01","U10F"
102619,1991-12-11 16:15:00,0,"DWS-RQIS","HGCL2",4.3,5.3,45,6.4,0.05,0.57,#n/a,2.8,2.5,0.059,0.089,#n/a,7.69,0.013,6.16,2,20.9,"U1H005Q01","U10F"
102619,1992-01-08 16:35:00,0,"DWS-RQIS","HGCL2",5.5,1.5,44,5.9,0.05,0.38,#n/a,2,1,0.02,0.02,#n/a,6.99,0.017,6.9,2,25.4,"U1H005Q01","U10F"
102619,1992-02-05 15:45:00,0,"DWS-RQIS","HGCL2",4.2,1.5,46,7,0.13,0.52,#n/a,2,2.3,0.02,0.02,#n/a,7.87,0.003,5.85,2,27,"U1H005Q01","U10F"
102619,1992-03-03 16:00:00,0,"DWS-RQIS","HGCL2",4.6,3.4,48,6.3,0.05,0.83,#n/a,2.1,1,0.054,0.077,#n/a,7.2,0.026,5.66,7.5,22.4,"U1H005Q01","U10F"
102619,1992-04-01 07:25:00,0,"DWS-RQIS","HGCL2",6.8,1.5,58,9.1,0.15,0.43,#n/a,3.1,3.5,0.02,0.071,#n/a,7.84,0.011,6.93,4,31.3,"U1H005Q01","U10F"
102619,1992-04-29 07:50:00,0,"DWS-RQIS","HGCL2",6.6,1.5,54,8.7,0.17,0.57,#n/a,2.9,2.3,0.042,0.065,#n/a,6.52,0.027,5.8,4.5,28.6,"U1H005Q01","U10F"
102619,1992-05-26 17:55:00,0,"DWS-RQIS","HGCL2",7.7,1.5,68,9.4,0.15,0.47,#n/a,3.6,2.9,0.048,0.02,#n/a,7.05,0.006,5.66,6.6,36.9,"U1H005Q01","U10F"
102619,1992-06-23 18:00:00,0,"DWS-RQIS","HGCL2",7,4.9,83,9.7,0.21,0.79,#n/a,4.7,14,0.043,0.02,#n/a,7.86,0.008,5.46,6,36.9,"U1H005Q01","U10F"
102619,1992-07-21 17:50:00,0,"DWS-RQIS","HGCL2",8.7,4.1,86,10.2,0.27,0.9,#n/a,4.8,3.8,0.065,0.046,#n/a,7.76,0.09,5.42,5.9,46.6,"U1H005Q01","U10F"
102619,1992-08-18 16:35:00,0,"DWS-RQIS","HGCL2",9.4,1.5,91,10.2,0.05,0.6,#n/a,5.2,4.3,0.02,0.02,#n/a,7.84,0.017,4.98,5.9,50.9,"U1H005Q01","U10F"
102619,1992-09-16 07:45:00,0,"DWS-RQIS","HGCL2",9.6,4.4,90,12.6,0.3,0.62,#n/a,4.9,4.6,0.328,0.02,#n/a,7.5,0.128,4.52,6.9,47.7,"U1H005Q01","U10F"
102619,1992-10-13 16:40:00,0,"DWS-RQIS","HGCL2",11.3,3.8,92,12.3,0.05,1.31,#n/a,5.2,6.3,0.113,0.058,#n/a,7.92,0.056,6.06,7.7,45.8,"U1H005Q01","U10F"
102619,1992-11-10 18:10:00,0,"DWS-RQIS","HGCL2",5.2,4.4,67,8.7,0.24,1.47,#n/a,2.8,5,0.167,0.363,#n/a,8.26,0.026,4.85,13.8,26.5,"U1H005Q01","U10F"
102619,1992-12-08 18:40:00,0,"DWS-RQIS","HGCL2",8.1,4.8,84,10.5,0.14,1.64,#n/a,4.4,5,0.06,0.381,#n/a,6.95,0.024,3.9,11.4,38,"U1H005Q01","U10F"
102619,1993-01-05 16:55:00,0,"DWS-RQIS","HGCL2",3.2,4.6,52,5.7,0.15,1.77,#n/a,2.2,3.4,0.196,0.516,#n/a,7.98,0.054,3.99,15.5,14.8,"U1H005Q01","U10F"
102619,1993-02-02 16:45:00,0,"DWS-RQIS","HGCL2",3.3,1.5,45,5,0.18,1.08,#n/a,1.8,2.6,0.02,0.524,#n/a,7.93,0.035,3.69,10.6,16.7,"U1H005Q01","U10F"
102619,1993-03-02 16:40:00,0,"DWS-RQIS","HGCL2",6.1,3.6,59,7.6,0.13,0.5,#n/a,2.8,3.1,0.02,0.045,#n/a,7.26,0.072,5.79,4.5,31.3,"U1H005Q01","U10F"
102619,1993-03-30 16:50:00,0,"DWS-RQIS","HGCL2",5.4,3.1,49,6.6,0.17,0.59,#n/a,2.4,3.2,0.176,0.096,#n/a,7.85,0.021,6.36,2,25.4,"U1H005Q01","U10F"
102619,1993-04-27 18:45:00,0,"DWS-RQIS","HGCL2",5.9,5.6,53,7.4,0.18,1.49,#n/a,2.2,2.2,0.13,0.112,#n/a,7.78,0.019,4.13,6.2,23.5,"U1H005Q01","U10F"
102619,1993-06-22 17:20:00,0,"DWS-RQIS","HGCL2",6.4,3.8,65,8.2,0.17,0.37,#n/a,3.2,3.3,0.061,0.045,#n/a,7.46,0.016,5.11,4.8,34.9,"U1H005Q01","U10F"
102619,1993-07-20 15:45:00,0,"DWS-RQIS","HGCL2",7.3,3.5,75,10.8,0.36,0.67,#n/a,3.5,4.1,0.086,0.042,#n/a,7.59,0.022,5.45,4,42.1,"U1H005Q01","U10F"
102619,1993-08-17 16:00:00,0,"DWS-RQIS","HGCL2",8.1,3.1,80,10.7,0.22,0.56,#n/a,3.9,4.8,0.047,0.02,#n/a,7.5,0.016,4.99,5.4,44.1,"U1H005Q01","U10F"
102619,1993-09-14 13:45:00,0,"DWS-RQIS","HGCL2",7.2,4.5,85,10.8,0.29,1.16,#n/a,4.1,5.8,0.111,0.358,#n/a,7.43,0.029,5,9.3,42.1,"U1H005Q01","U10F"
102619,1993-10-12 16:15:00,0,"DWS-RQIS","HGCL2",5.7,5.7,56,6.9,0.16,0.41,#n/a,2.3,3.2,0.047,0.068,#n/a,7.13,0.017,5.57,11.3,22.3,"U1H005Q01","U10F"
102619,1993-11-09 15:45:00,0,"DWS-RQIS","HGCL2",6.8,3,61,7.7,0.22,0.42,#n/a,3.2,4.7,0.041,0.02,#n/a,7.62,0.04,5.79,4.9,30.8,"U1H005Q01","U10F"
102619,1993-11-15 14:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1993-12-07 15:50:00,0,"DWS-RQIS","HGCL2",4.1,3.3,44,4.9,0.15,0.37,#n/a,1.5,3.1,0.04,0.06,#n/a,7.8,0.028,5.47,6.9,20,"U1H005Q01","U10F"
102619,1994-01-04 16:25:00,0,"DWS-RQIS","HGCL2",3.1,1.5,48,6,0.2,0.77,#n/a,1.7,2.7,0.02,0.02,#n/a,7.19,0.024,4.77,9.8,21.7,"U1H005Q01","U10F"
102619,1994-03-30 13:25:00,0,"DWS-RQIS","HGCL2",6.3,3.2,63,7.4,0.16,0.43,#n/a,3.1,7.8,0.064,0.1,#n/a,7.83,0.023,6.93,6.8,28.5,"U1H005Q01","U10F"
102619,1994-05-03 16:00:00,0,"DWS-RQIS","HGCL2",6.4,3.9,67,7.7,0.32,0.15,#n/a,3.5,3.8,0.02,0.065,#n/a,7.63,0.024,6.38,7.8,33.2,"U1H005Q01","U10F"
102619,1994-06-28 15:05:00,0,"DWS-RQIS","HGCL2",7.7,1.5,74,8.6,0.14,0.99,#n/a,3.6,2.4,0.02,0.125,#n/a,7.56,0.013,5.93,5.8,41.1,"U1H005Q01","U10F"
102619,1994-08-02 15:40:00,0,"DWS-RQIS","HGCL2",9.2,3.1,77,9,0.2,1.34,#n/a,3.2,3.8,0.041,0.155,#n/a,7.98,0.041,5.36,6.7,39.5,"U1H005Q01","U10F"
102619,1994-08-30 16:10:00,0,"DWS-RQIS","HGCL2",7.9,3.8,69,8.9,0.15,0.5,#n/a,3.1,3.4,0.02,0.041,#n/a,7.68,0.016,4.71,5.7,36,"U1H005Q01","U10F"
102619,1994-09-28 14:40:00,0,"DWS-RQIS","HGCL2",9.7,1.5,83,9.5,0.16,0.86,#n/a,4.3,4.1,0.02,0.02,#n/a,7.79,0.028,5.15,2,47,"U1H005Q01","U10F"
102619,1994-10-25 14:55:00,0,"DWS-RQIS","HGCL2",8.1,4.7,78,8.8,0.24,1.56,#n/a,2.7,4.1,0.02,0.059,#n/a,8.03,0.027,4.87,4.3,42.7,"U1H005Q01","U10F"
102619,1994-11-29 07:00:00,0,"DWS-RQIS","HGCL2",8.2,3.4,77,12.4,0.22,1.66,#n/a,3.6,4.2,0.02,0.045,#n/a,8.09,0.036,4.69,6.7,40.3,"U1H005Q01","U10F"
102619,1995-01-10 17:25:00,0,"DWS-RQIS","HGCL2",5.6,3.5,59,8.2,0.36,1.75,#n/a,2.4,3.6,0.042,0.067,#n/a,7.95,0.034,4.32,4.5,30.4,"U1H005Q01","U10F"
102619,1995-02-09 13:30:00,0,"DWS-RQIS","HGCL2",4.8,1.5,56,7.6,0.3,1.35,#n/a,1.9,3.4,0.02,0.044,#n/a,8.01,0.024,5.64,6.4,28.8,"U1H005Q01","U10F"
102619,1995-03-08 13:30:00,0,"DWS-RQIS","HGCL2",5.7,3.5,57,5.5,0.16,0.69,#n/a,2,2.7,0.02,0.02,#n/a,7.5,0.031,6.34,6.7,28.9,"U1H005Q01","U10F"
102619,1995-05-09 16:30:00,0,"DWS-RQIS","HGCL2",5.2,1.5,57,6.9,0.3,0.32,#n/a,2.3,3.3,0.02,0.042,#n/a,7.77,0.017,5.97,2,32,"U1H005Q01","U10F"
102619,1995-06-06 17:35:00,0,"DWS-RQIS","HGCL2",5.8,1.5,73,7.6,0.31,0.8,#n/a,3.2,4.6,0.02,0.02,#n/a,7.66,0.055,5.87,12.2,35.4,"U1H005Q01","U10F"
102619,1995-07-04 17:25:00,0,"DWS-RQIS","HGCL2",6.4,3.1,65,7.2,0.17,0.99,#n/a,2.8,4.1,0.02,0.02,#n/a,7.53,0.02,5.49,4.3,35.2,"U1H005Q01","U10F"
102619,1995-07-11 17:30:00,0,"DWS-RQIS","HGCL2",7.2,4,71,8,0.28,0.83,#n/a,3.2,5,0.02,0.046,#n/a,8.02,0.008,6.63,4,37.7,"U1H005Q01","U10F"
102619,1995-08-08 12:45:00,0,"DWS-RQIS","HGCL2",6.8,3.4,66,8.7,0.19,1.02,#n/a,2.8,3.3,0.02,0.081,#n/a,7.57,0.013,6.33,5.4,34.9,"U1H005Q01","U10F"
102619,1995-09-12 13:40:00,0,"DWS-RQIS","HGCL2",8.6,3.3,86,9,0.28,1.63,#n/a,3.6,4.9,0.02,0.045,#n/a,7.49,0.027,5.84,2,51,"U1H005Q01","U10F"
102619,1995-10-10 13:15:00,0,"DWS-RQIS","HGCL2",9.8,5.1,96,10.2,0.15,2.08,#n/a,5,5.8,0.02,0.081,#n/a,8.02,0.016,4.95,7.4,49.6,"U1H005Q01","U10F"
102619,1995-11-07 13:50:00,0,"DWS-RQIS","HGCL2",8.7,3.5,67,9,0.49,1.54,#n/a,3,4.3,0.02,0.02,#n/a,7.92,0.022,5.83,2,34.3,"U1H005Q01","U10F"
102619,1995-12-12 14:35:00,0,"DWS-RQIS","HGCL2",4.7,3.5,59,7.1,0.13,2.21,#n/a,2,2.8,0.02,0.084,#n/a,7.51,0.016,5.59,6.6,29.8,"U1H005Q01","U10F"
102619,1996-01-15 16:10:00,0,"DWS-RQIS","HGCL2",7.2,19.5,112,18.8,0.16,2.7,#n/a,4.4,16.8,0.02,0.33,#n/a,7.87,0.017,8.25,11,39.9,"U1H005Q01","U10F"
102619,1996-01-16 19:00:00,0,"DWS-RQIS","HGCL2",4.9,4.5,47,6,0.12,2,#n/a,1.7,3.1,0.02,0.147,#n/a,7.76,0.017,5.47,2,21.9,"U1H005Q01","U10F"
102619,1996-02-13 19:20:00,0,"DWS-RQIS","HGCL2",4.7,4.6,46,5.3,0.12,0.58,#n/a,1.7,1,0.02,0.144,#n/a,7.61,0.048,6.39,6,21.5,"U1H005Q01","U10F"
102619,1996-03-26 17:45:00,0,"DWS-RQIS","HGCL2",6.5,3.2,52,7,0.12,2.31,#n/a,2.3,2.2,0.02,0.119,#n/a,7.77,0.01,7.05,5.9,23.4,"U1H005Q01","U10F"
102619,1996-05-07 18:55:00,0,"DWS-RQIS","HGCL2",9.2,3,72,9,0.14,2.5,#n/a,3,3.2,0.02,1.475,#n/a,7.53,0.187,7.09,5.4,31.9,"U1H005Q01","U10F"
102619,1996-06-18 19:45:00,0,"DWS-RQIS","HGCL2",7.5,3.3,70,8.7,0.13,0.33,#n/a,3.2,3,0.02,0.144,#n/a,7.83,0.009,7.17,2,40,"U1H005Q01","U10F"
102619,1996-07-16 18:00:00,0,"DWS-RQIS","HGCL2",5.3,4.3,58,7,0.11,0.15,#n/a,2.1,2.6,0.02,0.426,#n/a,7.75,0.022,6.13,5.3,29.8,"U1H005Q01","U10F"
102619,1996-08-13 16:25:00,0,"DWS-RQIS","HGCL2",5.6,4,56,6.7,0.1,0.3,#n/a,2.5,2.5,0.02,0.105,#n/a,7.93,0.018,5.97,2,32,"U1H005Q01","U10F"
102619,1996-09-10 18:00:00,0,"DWS-RQIS","HGCL2",6.3,3.5,61,7.6,0.1,0.53,#n/a,2.9,3.6,0.02,0.065,#n/a,7.92,0.032,7.27,2,33.2,"U1H005Q01","U10F"
102619,1996-10-10 07:10:00,0,"DWS-RQIS","HGCL2",7.8,3.6,75,8.6,0.13,0.58,#n/a,2.9,3.8,0.02,0.143,#n/a,7.9,0.018,6.93,9.9,37.3,"U1H005Q01","U10F"
102619,1996-11-04 14:55:00,0,"DWS-RQIS","HGCL2",10,16.5,128,19.7,0.1,0.81,#n/a,5.3,18.8,0.02,0.056,#n/a,8.1,0.012,6.76,9.3,54.6,"U1H005Q01","U10F"
102619,1996-12-05 05:55:00,0,"DWS-RQIS","HGCL2",5.4,3.5,55,6,0.16,0.63,#n/a,2.7,3.7,0.02,0.18,#n/a,7.91,0.012,6.39,4.3,27.6,"U1H005Q01","U10F"
102619,1996-12-19 16:50:00,0,"DWS-RQIS","HGCL2",5.6,3.8,60,6.5,0.11,0.72,#n/a,2.3,3.2,0.02,0.153,#n/a,7.72,0.029,5.65,8,29.2,"U1H005Q01","U10F"
